"Date","Time (GMT)","Wind Speed (m/s)","Wind Dir (deg)","Wind Gust (m/s)","Air Temp (°C)","Baro (mb)","Humidity (%)","Visibility (km)"
"2023/08/14","01:36","3.6","242","5.3","18.1","1012.3","-","-"
"2023/08/14","01:42","3.7","238","5.5","18.2","1012","-","-"
"2023/08/14","01:48","1.6","247","3.5","18.6","1012.2","-","-"
"2023/08/14","01:54","1.6","240","2.6","18.7","1012.4","-","-"
"2023/08/14","02:00","4.3","251","5.5","17.8","1012.1","-","-"
"2023/08/14","02:06","3.8","260","8.2","17","1011.6","-","-"
"2023/08/14","02:12","5.5","262","7.6","16.7","1011.2","-","-"
"2023/08/14","02:18","5.1","261","7.2","16.6","1011.3","-","-"
"2023/08/14","02:24","5.2","265","7.7","16.4","1011","-","-"
"2023/08/14","02:30","5.2","259","7.5","16.6","1010.9","-","-"
"2023/08/14","02:36","6.7","261","8.8","16.2","1010.8","-","-"
"2023/08/14","02:42","6.8","254","10.8","15.9","1010.8","-","-"
"2023/08/14","02:48","6.9","254","9.3","15.8","1011","-","-"
"2023/08/14","02:54","6.7","254","9.7","15.5","1011.4","-","-"
"2023/08/14","03:00","2.6","224","8.9","15.9","1011.8","-","-"
"2023/08/14","03:06","1.8","242","3.4","16.1","1012.3","-","-"
"2023/08/14","03:12","0.7","60","3.8","16.2","1012.8","-","-"
"2023/08/14","03:18","2.5","193","3.6","16.4","1013.1","-","-"
"2023/08/14","03:24","1.7","153","2.6","16.4","1013.4","-","-"
"2023/08/14","03:30","1.4","162","2.2","16.8","1013.7","-","-"
"2023/08/14","03:36","2","262","3.3","17","1013.1","-","-"
"2023/08/14","03:42","3.4","260","4.4","17","1012.4","-","-"
"2023/08/14","03:48","3.8","254","4.8","17.7","1011.9","-","-"
"2023/08/14","03:54","3.4","229","5.3","19.3","1011.8","-","-"
"2023/08/14","04:00","2.6","86","5.6","19.2","1012.5","-","-"
"2023/08/14","04:06","4.7","31","5.9","17.4","1012.9","-","-"
"2023/08/14","04:12","2.3","303","5.7","17.7","1013.1","-","-"
"2023/08/14","04:18","3.9","264","5.4","17.3","1013.1","-","-"
"2023/08/14","04:24","5","258","7.3","16.2","1012.2","-","-"
"2023/08/14","04:30","9.5","248","13.2","17.4","1009.3","-","-"
"2023/08/14","04:36","5.8","237","11.7","19.3","1008.9","-","-"
"2023/08/14","04:42","4.2","268","9.5","18.1","1010","-","-"
"2023/08/14","04:48","5.4","255","6.9","18","1010.1","-","-"
"2023/08/14","04:54","3.4","214","6.9","17.6","1010.9","-","-"
"2023/08/14","05:00","1.5","238","3.9","18.2","1011.1","-","-"
"2023/08/14","05:06","4.5","237","5.8","17.7","1010.3","-","-"
"2023/08/14","05:12","1.7","143","7.5","18.2","1011.1","-","-"
"2023/08/14","05:18","6.6","123","7.3","17.6","1011.9","-","-"
"2023/08/14","05:24","3.2","147","6","17.7","1012.4","-","-"
"2023/08/14","05:30","2.3","272","4.5","17.8","1012.1","-","-"
"2023/08/14","05:36","3.7","250","6.3","17.8","1011.3","-","-"
"2023/08/14","05:42","1.1","8","3.1","17.8","1011.7","-","-"
"2023/08/14","05:48","5.5","322","6.4","16.8","1012.7","-","-"
"2023/08/14","05:54","2.6","300","5.2","16.4","1012.8","-","-"
"2023/08/14","06:00","2.2","254","4.5","16.4","1012.3","-","-"
"2023/08/14","06:06","2.5","216","4.3","16.5","1011.6","-","-"
"2023/08/14","06:12","2","180","4.6","16.8","1011.2","-","-"
"2023/08/14","06:18","2.2","294","3.6","17.2","1011.2","-","-"
"2023/08/14","06:24","1.7","207","5.7","17.3","1011.1","-","-"
"2023/08/14","06:30","1.5","168","3","17.4","1011.3","-","-"
"2023/08/14","06:36","2","77","3.9","17.4","1011.8","-","-"
"2023/08/14","06:42","3.5","63","4.4","17","1011.9","-","-"
"2023/08/14","06:48","2.3","49","5.2","17","1012.1","-","-"
"2023/08/14","06:54","1.2","32","3.8","16.9","1012.3","-","-"
"2023/08/14","07:00","1.2","321","5.6","16.6","1011.9","-","-"
"2023/08/14","07:06","3.2","258","5","16.1","1012.1","-","-"
"2023/08/14","07:12","1.7","229","5.1","15.9","1011.9","-","-"
"2023/08/14","07:18","0.9","174","2.8","16.1","1011.9","-","-"
"2023/08/14","07:24","0.7","149","4.3","16.3","1011.7","-","-"
"2023/08/14","07:30","2","146","2.5","16.5","1011.9","-","-"
"2023/08/14","07:36","0.7","291","2.5","16.5","1011.9","-","-"
"2023/08/14","07:42","0.4","307","3.1","16.4","1012","-","-"
"2023/08/14","07:48","1","16","1.5","16.4","1012","-","-"
"2023/08/14","07:54","1","18","1.8","16.4","1012","-","-"
"2023/08/14","08:00","0.1","272","1.2","16.3","1012.1","-","-"
"2023/08/14","08:06","1.9","270","3","16.2","1011.9","-","-"
"2023/08/14","08:12","3","252","3.9","15.8","1011.9","-","-"
"2023/08/14","08:18","3.3","257","5.2","15.6","1011.9","-","-"
"2023/08/14","08:24","2.6","265","4.2","15.6","1011.8","-","-"
"2023/08/14","08:30","3.5","260","4.6","15.3","1011.8","-","-"
"2023/08/14","08:36","2.7","266","4.7","15.2","1012.1","-","-"
"2023/08/14","08:42","2.4","261","3.2","15.2","1012.2","-","-"
"2023/08/14","08:48","3","264","3.9","15.1","1012.1","-","-"
"2023/08/14","08:54","3.6","260","5.6","14.9","1011.9","-","-"
"2023/08/14","09:00","4.3","258","6","14.8","1011.8","-","-"
"2023/08/14","09:06","2.7","259","4.6","14.9","1011.9","-","-"
"2023/08/14","09:12","2.1","262","3.2","14.9","1012","-","-"
"2023/08/14","09:18","2","263","3.6","15","1012","-","-"
"2023/08/14","09:24","2.2","262","3.3","14.9","1012.1","-","-"
"2023/08/14","09:30","2.6","248","4.2","15","1011.9","-","-"
"2023/08/14","09:36","3","245","5.1","15","1011.9","-","-"
"2023/08/14","09:42","2.6","248","3.9","15.2","1011.9","-","-"
"2023/08/14","09:48","2.7","241","3.9","15.3","1011.7","-","-"
"2023/08/14","09:54","2.8","250","4.3","15.3","1011.6","-","-"
"2023/08/14","10:00","1.6","228","4.2","15.3","1011.5","-","-"
"2023/08/14","10:06","1.6","229","3.5","15.5","1011.5","-","-"
"2023/08/14","10:12","1.7","244","3.7","15.7","1011.5","-","-"
"2023/08/14","10:18","2.6","257","3.9","15.6","1011.5","-","-"
"2023/08/14","10:24","3.1","258","4.2","15.6","1011.2","-","-"
"2023/08/14","10:30","3.2","258","4.3","15.6","1010.9","-","-"
"2023/08/14","10:36","2.7","239","4.6","15.9","1010.5","-","-"
"2023/08/14","10:42","3.3","257","4.7","15.7","1010","-","-"
"2023/08/14","10:48","1.5","300","3.3","15.6","1010.4","-","-"
"2023/08/14","10:54","2.9","255","4.7","15.4","1010.6","-","-"
"2023/08/14","11:00","1.5","256","4.2","15.4","1010.9","-","-"
"2023/08/14","11:06","3","267","4.3","15.3","1011.1","-","-"
"2023/08/14","11:12","4","238","5.4","14.9","1011.2","-","-"
"2023/08/14","11:18","0.8","250","3.8","15.1","1011.3","-","-"
"2023/08/14","11:24","1.3","256","2.6","15","1011.2","-","-"
"2023/08/14","11:30","2.2","301","3.1","14.9","1011.4","-","-"
"2023/08/14","11:36","1.6","242","3.9","15","1011.1","-","-"
"2023/08/14","11:42","1.2","259","3.2","15.1","1011","-","-"
"2023/08/14","11:48","1.8","260","2.5","15.1","1011.3","-","-"
"2023/08/14","11:54","2.1","259","2.8","15.1","1011.2","-","-"
"2023/08/14","12:00","2.2","190","4.4","15.1","1011","-","-"
"2023/08/14","12:06","1.1","237","2.5","15.2","1011","-","-"
"2023/08/14","12:12","1.2","201","4","15.3","1011.2","-","-"
"2023/08/14","12:18","0.2","37","1.8","15.4","1011.2","-","-"
"2023/08/14","12:24","1","234","2.1","15.4","1011.3","-","-"
"2023/08/14","12:30","0.6","150","1.7","15.7","1011.2","-","-"
"2023/08/14","12:36","0","287","1.9","15.7","1011.1","-","-"
"2023/08/14","12:42","1.5","329","2.6","15.8","1011.1","-","-"
"2023/08/14","12:48","2.9","263","4","15.5","1011.2","-","-"
"2023/08/14","12:54","1.1","237","4.1","15.6","1011.3","-","-"
"2023/08/14","13:00","0.5","254","1.2","15.6","1011.2","-","-"
"2023/08/14","13:06","0.3","348","0.7","15.8","1011.3","-","-"
"2023/08/14","13:12","0.9","262","1.4","15.8","1011.5","-","-"
"2023/08/14","13:18","1.1","271","1.8","15.8","1011.5","-","-"
"2023/08/14","13:24","1.4","274","2","15.7","1011.5","-","-"
"2023/08/14","13:30","1.5","277","2.1","15.7","1011.4","-","-"
"2023/08/14","13:36","1.6","250","2.3","15.8","1011.4","-","-"
"2023/08/14","13:42","0.7","243","2.1","16.1","1011.6","-","-"
"2023/08/14","13:48","0.7","265","1.3","16.1","1011.6","-","-"
"2023/08/14","13:54","1.4","342","2","16.1","1011.8","-","-"
"2023/08/14","14:00","0.6","155","1.4","16.2","1011.8","-","-"
"2023/08/14","14:06","1.1","128","1.6","16.3","1011.8","-","-"
"2023/08/14","14:12","0.9","40","1.6","16.3","1011.9","-","-"
"2023/08/14","14:18","0.5","74","1","16.4","1011.9","-","-"
"2023/08/14","14:24","0.5","75","1","16.5","1011.9","-","-"
"2023/08/14","14:30","1.7","95","1.9","16.6","1012","-","-"
"2023/08/14","14:36","1.6","120","1.8","16.7","1012","-","-"
"2023/08/14","14:42","1.4","88","2.2","16.8","1012","-","-"
"2023/08/14","14:48","1.4","34","1.6","17.1","1012.2","-","-"
"2023/08/14","14:54","0.6","78","1.6","17.2","1012","-","-"
"2023/08/14","15:00","0.1","95","0.8","17.4","1012.2","-","-"
"2023/08/14","15:06","1.1","48","1.6","17.3","1012.5","-","-"
"2023/08/14","15:12","2.7","337","3.3","16.8","1012.5","-","-"
"2023/08/14","15:18","0.5","279","3.2","16.8","1012.3","-","-"
"2023/08/14","15:24","0.7","330","1.7","16.9","1012.2","-","-"
"2023/08/14","15:30","0.7","27","1.4","17.2","1012.4","-","-"
"2023/08/14","15:36","0.3","80","0.8","17.8","1012.4","-","-"
"2023/08/14","15:42","1.1","2","1.5","17.3","1012.4","-","-"
"2023/08/14","15:48","1.2","334","2.2","17","1012.3","-","-"
"2023/08/14","15:54","1.4","350","1.6","16.8","1012.4","-","-"
"2023/08/14","16:00","2.1","349","2.4","16.7","1012.5","-","-"
"2023/08/14","16:06","2.3","329","2.9","16.9","1012.6","-","-"
"2023/08/14","16:12","1.9","323","2.4","17","1012.6","-","-"
"2023/08/14","16:18","1","317","2.3","17.3","1012.5","-","-"
"2023/08/14","16:24","1.7","337","1.8","17.3","1012.4","-","-"
"2023/08/14","16:30","2.5","336","2.8","17.2","1012.5","-","-"
"2023/08/14","16:36","2.1","333","2.7","16.9","1012.6","-","-"
"2023/08/14","16:42","1.1","342","2","17.1","1012.7","-","-"
"2023/08/14","16:48","1.3","337","1.8","17.4","1012.7","-","-"
"2023/08/14","16:54","0.7","301","1.5","18.4","1012.6","-","-"
"2023/08/14","17:00","1.4","264","2.2","19.3","1012.5","-","-"
"2023/08/14","17:06","1.3","309","3.2","19.3","1012.5","-","-"
"2023/08/14","17:12","3.6","333","4.2","17.6","1012.8","-","-"
"2023/08/14","17:18","1.5","349","3.4","17.9","1013","-","-"
"2023/08/14","17:24","1.5","330","2.4","18.6","1013.2","-","-"
"2023/08/14","17:30","0.7","304","2","18.9","1013.3","-","-"
"2023/08/14","17:36","0.1","144","0.7","19.3","1013.2","-","-"
"2023/08/14","17:42","0.9","356","1.3","19","1013.1","-","-"
"2023/08/14","17:48","1.2","296","1.8","19.5","1013.1","-","-"
"2023/08/14","17:54","1.5","269","3.3","20.4","1013.2","-","-"
"2023/08/14","18:00","2.1","269","2.9","20.6","1013.1","-","-"
"2023/08/14","18:06","3.1","277","4.6","20.2","1013.1","-","-"
"2023/08/14","18:12","2.7","267","4.8","20.6","1013.1","-","-"
"2023/08/14","18:18","2.9","265","4.4","20.5","1013","-","-"
"2023/08/14","18:24","2.2","278","3.9","20.2","1013","-","-"
"2023/08/14","18:30","3.2","275","4.3","20.1","1013","-","-"
"2023/08/14","18:36","2.6","265","4.7","20.3","1012.9","-","-"
"2023/08/14","18:42","2.8","275","5.1","20.1","1013","-","-"
"2023/08/14","18:48","3","268","5.2","19.9","1012.9","-","-"
"2023/08/14","18:54","3.2","257","5.1","19.9","1012.8","-","-"
"2023/08/14","19:00","2.3","264","3.9","19.9","1012.9","-","-"
"2023/08/14","19:06","2","232","4.2","19.9","1012.9","-","-"
"2023/08/14","19:12","2.9","251","4.8","20","1012.9","-","-"
"2023/08/14","19:18","3.7","261","4.7","19.8","1012.8","-","-"
"2023/08/14","19:24","2.8","247","5.7","20","1012.7","-","-"
"2023/08/14","19:30","4.4","234","6.2","19.3","1012.7","-","-"
"2023/08/14","19:36","3.8","244","6.1","19.3","1012.7","-","-"
"2023/08/14","19:42","3.5","245","5.9","19.5","1012.6","-","-"
"2023/08/14","19:48","3.8","244","6.1","19.5","1012.5","-","-"
"2023/08/14","19:54","4.9","258","6.9","19","1012.5","-","-"
"2023/08/14","20:00","3.4","258","5.8","18.9","1012.5","-","-"
"2023/08/14","20:06","4.2","260","6.3","18.5","1012.7","-","-"
"2023/08/14","20:12","2.1","233","3.8","19.3","1012.7","-","-"
"2023/08/14","20:18","4.5","246","6.2","18.6","1012.8","-","-"
"2023/08/14","20:24","3","247","5.2","18.8","1012.8","-","-"
"2023/08/14","20:30","2.1","250","4.8","19.1","1012.7","-","-"
"2023/08/14","20:36","2.8","238","4.4","19.4","1012.8","-","-"
"2023/08/14","20:42","3.3","243","5.1","19.4","1012.8","-","-"
"2023/08/14","20:48","4.4","244","6.3","19","1012.8","-","-"
"2023/08/14","20:54","4.3","241","6.3","18.7","1012.9","-","-"
"2023/08/14","21:00","4.2","240","6.6","18.5","1012.8","-","-"
"2023/08/14","21:06","3.6","236","5.3","18.5","1013","-","-"
"2023/08/14","21:12","2.9","256","5.3","18.3","1012.9","-","-"
"2023/08/14","21:18","3.6","243","6","18.2","1013","-","-"
"2023/08/14","21:24","2.8","239","6.3","18.2","1012.9","-","-"
"2023/08/14","21:30","2.4","243","4.9","18.7","1013","-","-"
"2023/08/14","21:36","4.5","257","5.8","18.4","1013","-","-"
"2023/08/14","21:42","3.1","252","6.2","19","1013","-","-"
"2023/08/14","21:48","5","254","6.8","18.6","1012.9","-","-"
"2023/08/14","21:54","6.1","256","7.9","18.9","1012.6","-","-"
"2023/08/14","22:00","5.1","259","7.7","19.4","1012.6","-","-"
"2023/08/14","22:06","2.7","268","5.3","20","1012.7","-","-"
"2023/08/14","22:12","3","269","5.3","20.5","1012.5","-","-"
"2023/08/14","22:18","6.2","255","8.6","20.3","1012.4","-","-"
"2023/08/14","22:24","6.4","263","8.6","20.1","1012.4","-","-"
"2023/08/14","22:30","5.9","252","9.5","20.3","1012.3","-","-"
"2023/08/14","22:36","7","253","9","20.4","1012.1","-","-"
"2023/08/14","22:42","3.7","239","8.8","21","1012.2","-","-"
"2023/08/14","22:48","5","248","8.3","20.4","1012","-","-"
"2023/08/14","22:54","4.2","252","6.8","20.9","1012.2","-","-"
"2023/08/14","23:00","5.3","257","7.4","20.3","1012.1","-","-"
"2023/08/14","23:06","4.5","252","7.6","20.3","1012","-","-"
"2023/08/14","23:12","4.5","252","7.3","20.7","1012","-","-"
"2023/08/14","23:18","4.4","250","6.8","20.7","1012","-","-"
"2023/08/14","23:24","5.1","240","8.9","20.5","1012","-","-"
"2023/08/14","23:30","4.3","248","6.5","20.4","1012","-","-"
"2023/08/14","23:36","5.7","241","9.3","20.2","1012","-","-"
"2023/08/14","23:42","5.1","235","9","20","1011.9","-","-"
"2023/08/14","23:48","4.5","238","9","19.8","1011.9","-","-"
"2023/08/14","23:54","4.7","231","7.1","20","1011.9","-","-"
"2023/08/15","00:00","4.3","241","8.7","20.4","1011.8","-","-"
"2023/08/15","00:06","5.1","241","8","20","1011.8","-","-"
"2023/08/15","00:12","5.9","234","9.2","19.9","1011.8","-","-"
"2023/08/15","00:18","4.9","243","7.8","19.8","1011.9","-","-"
"2023/08/15","00:24","3.4","239","6.9","20.1","1011.9","-","-"
"2023/08/15","00:30","2.9","242","6.9","20.2","1012","-","-"
"2023/08/15","00:36","3.8","220","6.7","19.8","1012.1","-","-"
"2023/08/15","00:42","3.2","258","5.4","20.1","1012.2","-","-"
"2023/08/15","00:48","3.1","238","5.9","20.1","1012.3","-","-"
"2023/08/15","00:54","1.8","230","4.6","20.5","1012.5","-","-"
"2023/08/15","01:00","3.5","261","6.8","20.1","1012.4","-","-"
"2023/08/15","01:06","3.2","251","5.9","19.9","1012.3","-","-"
"2023/08/15","01:12","3.6","248","5.9","20.1","1012.1","-","-"
"2023/08/15","01:18","2.5","246","6.1","20.2","1011.9","-","-"
"2023/08/15","01:24","4.4","237","7.4","19.8","1011.9","-","-"
"2023/08/15","01:30","5.1","253","7.2","19.7","1011.9","-","-"
"2023/08/15","01:36","5.2","253","7.2","19.9","1011.6","-","-"
"2023/08/15","01:42","7.6","257","9.8","19.6","1011.4","-","-"
"2023/08/15","01:48","4.7","258","9.9","19.9","1011.4","-","-"
"2023/08/15","01:54","4.8","259","8.6","19.9","1011.8","-","-"
"2023/08/15","02:00","1.3","228","6.6","20.1","1012.3","-","-"
"2023/08/15","02:06","3.2","248","4.3","19.8","1012.1","-","-"
"2023/08/15","02:12","2.2","242","5","19.6","1012.1","-","-"
"2023/08/15","02:18","3.7","253","6.2","19.1","1011.9","-","-"
"2023/08/15","02:24","4.6","259","6.4","18.7","1011.8","-","-"
"2023/08/15","02:30","3.7","252","5.8","18.7","1011.9","-","-"
"2023/08/15","02:36","4.6","251","7.2","18.4","1011.9","-","-"
"2023/08/15","02:42","3.5","254","6.5","18.5","1011.9","-","-"
"2023/08/15","02:48","5.9","256","7.7","18","1012","-","-"
"2023/08/15","02:54","2.2","238","6","18.1","1012","-","-"
"2023/08/15","03:00","2","218","5.6","18.2","1012.1","-","-"
"2023/08/15","03:06","0.2","140","1.6","18.1","1012.2","-","-"
"2023/08/15","03:12","1.2","156","2.5","18","1012.2","-","-"
"2023/08/15","03:18","0.4","345","2.3","17.8","1012.2","-","-"
"2023/08/15","03:24","1.4","214","2.3","17.8","1012.1","-","-"
"2023/08/15","03:30","0.2","33","1.1","17.7","1012.2","-","-"
"2023/08/15","03:36","1.2","109","2.4","17.8","1012.1","-","-"
"2023/08/15","03:42","2.9","110","4.9","18.1","1012.3","-","-"
"2023/08/15","03:48","1.4","138","3.2","18.3","1012.5","-","-"
"2023/08/15","03:54","1.9","344","2.6","18","1012.6","-","-"
"2023/08/15","04:00","0.8","169","2.5","17.9","1012.7","-","-"
"2023/08/15","04:06","1.6","218","2.5","17.8","1012.8","-","-"
"2023/08/15","04:12","1","263","2.3","17.7","1012.9","-","-"
"2023/08/15","04:18","0.2","85","2.6","17.7","1013","-","-"
"2023/08/15","04:24","1","215","1.4","17.6","1013.1","-","-"
"2023/08/15","04:30","1.2","278","1.7","17.5","1013.2","-","-"
"2023/08/15","04:36","2","270","2.7","17.1","1013.3","-","-"
"2023/08/15","04:42","2.1","267","3.5","16.6","1013.3","-","-"
"2023/08/15","04:48","2","276","4","16.2","1013.5","-","-"
"2023/08/15","04:54","2.8","272","4.1","15.7","1013.5","-","-"
"2023/08/15","05:00","3.4","272","5","15.4","1013.4","-","-"
"2023/08/15","05:06","3.1","259","5.3","15.2","1013.4","-","-"
"2023/08/15","05:12","3.1","274","5","15.2","1013.5","-","-"
"2023/08/15","05:18","2.2","253","4.3","15.2","1013.5","-","-"
"2023/08/15","05:24","1.5","260","3.2","15.2","1013.4","-","-"
"2023/08/15","05:30","1.5","266","3.5","15.2","1013.3","-","-"
"2023/08/15","05:36","5.1","259","6.6","14.9","1013.2","-","-"
"2023/08/15","05:42","6.1","252","8.1","14.8","1013.2","-","-"
"2023/08/15","05:48","1","229","6.4","14.9","1013.3","-","-"
"2023/08/15","05:54","0.2","342","1.4","15.1","1013.5","-","-"
"2023/08/15","06:00","0.5","153","4.6","15.1","1013.5","-","-"
"2023/08/15","06:06","0.3","216","1.6","15.1","1013.4","-","-"
"2023/08/15","06:12","1.7","102","2.2","15.4","1013.7","-","-"
"2023/08/15","06:18","0.7","246","2.3","15.5","1013.6","-","-"
"2023/08/15","06:24","1.3","252","2.2","15.5","1013.7","-","-"
"2023/08/15","06:30","0.6","281","1.8","15.6","1013.6","-","-"
"2023/08/15","06:36","2.2","253","3.5","15.6","1013.5","-","-"
"2023/08/15","06:42","2.6","279","3.4","15.4","1013.3","-","-"
"2023/08/15","06:48","3.2","266","4.5","15.3","1013.2","-","-"
"2023/08/15","06:54","2.9","266","5.8","15.2","1013.1","-","-"
"2023/08/15","07:00","2.9","272","5","14.9","1013","-","-"
"2023/08/15","07:06","4.2","265","6.3","14.5","1012.9","-","-"
"2023/08/15","07:12","3.8","260","7","14.4","1012.9","-","-"
"2023/08/15","07:18","1.6","258","3.8","14.6","1013","-","-"
"2023/08/15","07:24","1","267","2.1","14.7","1013.1","-","-"
"2023/08/15","07:30","1.4","175","1.8","14.9","1013.2","-","-"
"2023/08/15","07:36","1.2","299","1.8","15.1","1013","-","-"
"2023/08/15","07:42","1.8","266","2.7","14.9","1013.1","-","-"
"2023/08/15","07:48","0.4","254","2","14.9","1013.4","-","-"
"2023/08/15","07:54","1","286","1.5","15","1013.3","-","-"
"2023/08/15","08:00","1.7","270","2.3","15.1","1013.3","-","-"
"2023/08/15","08:06","2.1","263","3.1","14.9","1013.4","-","-"
"2023/08/15","08:12","1.9","268","3.2","14.9","1013.3","-","-"
"2023/08/15","08:18","2.4","252","4.1","14.8","1013.1","-","-"
"2023/08/15","08:24","2.5","246","4","14.8","1013","-","-"
"2023/08/15","08:30","2.6","256","3.2","14.8","1012.8","-","-"
"2023/08/15","08:36","1.1","251","2.7","15","1012.8","-","-"
"2023/08/15","08:42","1.6","240","2.6","15","1012.9","-","-"
"2023/08/15","08:48","1","194","1.6","15.4","1012.9","-","-"
"2023/08/15","08:54","0.7","265","1.4","15.5","1012.8","-","-"
"2023/08/15","09:00","2.5","266","3.5","15.4","1012.6","-","-"
"2023/08/15","09:06","1.6","264","3.5","15.1","1012.8","-","-"
"2023/08/15","09:12","1.8","187","2.4","15.5","1012.8","-","-"
"2023/08/15","09:18","1.2","197","1.8","15.6","1012.7","-","-"
"2023/08/15","09:24","0.8","217","1.9","15.6","1012.8","-","-"
"2023/08/15","09:30","1.3","176","2.1","15.6","1012.9","-","-"
"2023/08/15","09:36","0.7","287","1.8","15.6","1012.7","-","-"
"2023/08/15","09:42","1.2","194","2","15.5","1012.9","-","-"
"2023/08/15","09:48","0.9","197","1.6","15.5","1012.9","-","-"
"2023/08/15","09:54","1.4","229","1.9","15.5","1012.9","-","-"
"2023/08/15","10:00","1.8","271","2.5","15.2","1012.8","-","-"
